src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.128,192.168.44.2,40653,53,17,2023-01-01 18:05:38,149928.0,1554.079291393202,13.339736406808601,6.669868203404301,6.669868203404301,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
104.18.15.176,192.168.44.128,80,55368,6,2023-01-01 18:05:38,1007236.0,1436.60472818684,7.942527868344658,3.971263934172329,3.971263934172329,4,4,1073,374,893.0,60.0,268.25,360.6995806762187,212.0,54.0,93.5,68.41600689897065,893,54,180.875,273.9103126481367,75026.859375,80,80,20,4,143890.85714285713,597491.0,53.0,210124.982901285,1007236.0,598244.0,122200.0,335745.3333333333,197402.79315371625,1006550.0,597491.0,122579.0,335516.6666666667,196958.19851656057,0,0,0,0,1,0,0,0,0,0,0,1.0,180.875,64240,65535,286221.0,53.0,136118.0,117248.53983170394,597371.0,121941.0,335246.3333333333,197139.40364681592,0.0,0.0,0.0,0.0,0.0,0.0,268.25,93.5,0,4,4,1073,374
104.18.15.176,192.168.44.128,80,55206,6,2023-01-01 18:05:39,214897.0,1060.9733965574205,18.6135683606565,9.30678418032825,9.30678418032825,2,2,120,108,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,40,40,20,2,71632.33333333333,170535.0,441.0,72152.2958994068,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,65535,0.0,0.0,0.0,0.0,126614.0,43921.0,85267.5,41346.5,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,2,2,120,108
104.18.15.176,192.168.44.128,80,55214,6,2023-01-01 18:05:39,211404.0,1078.5037179996593,18.921117859643147,9.460558929821573,9.460558929821573,2,2,120,108,60.0,60.0,60.0,0.0,54.0,54.0,54.0,0.0,60,54,57.0,3.0,9.0,40,40,20,2,70468.0,167108.0,506.0,70582.54441432386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,64240,65535,0.0,0.0,0.0,0.0,123318.0,43790.0,83554.0,39764.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,0,2,2,120,108
104.18.15.176,192.168.44.128,80,55380,6,2023-01-01 18:05:39,918264.0,1575.7995521984963,8.71209151180924,4.35604575590462,4.35604575590462,4,4,1073,374,893.0,60.0,268.25,360.6995806762187,212.0,54.0,93.5,68.41600689897065,893,54,180.875,273.9103126481367,75026.859375,80,80,20,4,131180.57142857142,591977.0,52.0,202060.5329597029,918264.0,592803.0,123689.0,306088.0,205228.90819927552,917621.0,591977.0,124345.0,305873.6666666667,204730.42037002926,0,0,0,0,1,0,0,0,0,0,0,1.0,180.875,64240,65535,200878.0,52.0,108128.0,82700.00111245464,591742.0,123268.0,305419.0,204948.49167046827,0.0,0.0,0.0,0.0,0.0,0.0,268.25,93.5,0,4,4,1073,374
192.168.44.128,104.18.15.176,55390,80,6,2023-01-01 18:05:39,875767.0,1866.9349267556327,12.560418467469088,6.85113734589223,5.709281121576858,6,5,502,1133,212.0,54.0,83.66666666666667,57.855183192365935,893.0,60.0,226.6,333.2,893,54,148.63636363636363,239.49047152321788,57355.68595041323,120,100,20,1,87576.7,284364.0,44.0,101658.7883727226,875355.0,327313.0,70181.0,175071.0,101387.08290309964,785745.0,305385.0,70730.0,196436.25,100652.63505834062,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,148.63636363636363,65535,64239,241415.0,69676.0,131496.75,66465.99387421737,284190.0,70137.0,157602.2,81376.43924724158,0.0,0.0,857.0,4.0,0.0,1198.5762536450284,83.66666666666667,226.6,0,6,5,502,1133
192.168.44.128,192.168.44.2,47090,53,17,2023-01-01 18:05:39,48123.0,4841.759657544209,41.560168734285064,20.780084367142532,20.780084367142532,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
192.168.44.128,104.18.15.176,55394,80,6,2023-01-01 18:05:39,819680.0,1855.6021862190123,10.979894593011908,6.099941440562171,4.879953152449737,5,4,448,1073,212.0,54.0,89.6,61.68824847570241,893.0,60.0,268.25,360.6995806762187,893,54,169.0,260.42017330972396,67818.66666666667,100,80,20,1,102460.0,564197.0,36.0,180667.53133172545,819268.0,564197.0,28753.0,204817.0,210625.20137438446,722321.0,564657.0,29265.0,240773.66666666666,232568.55290047755,0,0,0,0,1,0,0,0,0,0,0,0.8,169.0,65535,64239,128351.0,28277.0,84650.33333333333,41826.21768965277,564149.0,28717.0,204537.0,210707.3157391551,0.0,0.0,0.0,0.0,0.0,0.0,89.6,268.25,0,5,4,448,1073
192.168.44.128,192.168.44.2,37409,53,17,2023-01-01 18:05:39,48480.0,4806.105610561056,41.25412541254125,20.627062706270625,20.627062706270625,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
192.168.44.128,104.18.15.176,55406,80,6,2023-01-01 18:05:39,1385848.0,1179.7830642321526,7.937378413794298,4.32947913479689,3.607899278997408,6,5,502,1133,212.0,54.0,83.66666666666667,57.855183192365935,893.0,60.0,226.6,333.2,893,54,148.63636363636363,239.49047152321788,57355.68595041323,120,100,20,1,138584.8,667002.0,17.0,201063.64089998967,1385501.0,667002.0,96764.0,277100.2,220426.82983375684,1289106.0,667726.0,102759.0,322276.5,215429.76536971395,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,148.63636363636363,65535,64239,666300.0,96720.0,287619.0,231316.7050366229,666980.0,95696.0,258424.2,223251.486990255,0.0,0.0,857.0,4.0,0.0,1379.18825839261,83.66666666666667,226.6,0,6,5,502,1133
