src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.128,104.18.15.176,53814,80,6,2023-01-01 18:08:04,310574.0,5570.331064416209,25.758756367242587,12.879378183621293,12.879378183621293,4,4,654,1076,492.0,54.0,163.5,189.65956342879207,896.0,60.0,269.0,361.99861878189535,896,54,216.25,293.75063829717885,86289.4375,80,80,20,1,44367.71428571428,152209.0,14.0,58105.14281569793,310285.0,152209.0,47784.0,103428.33333333333,42906.70185672889,310021.0,199452.0,844.0,103340.33333333333,81206.96764988142,0,0,0,0,1,0,0,0,0,0,0,1.0,216.25,65535,64239,108895.0,553.0,54724.0,54171.0,109172.0,46124.0,86850.33333333333,28842.2305232372,0.0,0.0,860.0,4.0,0.0,2774.0056318765505,163.5,269.0,0,4,4,654,1076
192.168.44.128,104.18.15.176,53798,80,6,2023-01-01 18:08:04,310802.0,5199.451740979787,19.30489507789525,9.652447538947625,9.652447538947625,3,3,600,1016,492.0,54.0,200.0,206.47518010647187,896.0,60.0,338.6666666666667,394.09417938130247,896,54,269.3333333333333,322.14627457448927,103778.22222222225,60,60,20,1,62160.4,185039.0,22.0,78161.53404994044,310439.0,185039.0,125400.00000000001,155219.5,29819.499999999993,310428.0,185424.0,125004.0,155214.0,30210.0,0,0,0,0,1,0,0,0,0,0,0,1.0,269.3333333333333,65535,64239,124982.0,374.0,62678.0,62304.0,185017.0,124630.0,154823.5,30193.5,0.0,0.0,0.0,0.0,0.0,0.0,200.0,338.6666666666667,0,3,3,600,1016
192.168.44.128,104.18.15.176,53796,80,6,2023-01-01 18:08:04,651761.0,2654.3472223713907,12.274438022526661,6.137219011263331,6.137219011263331,4,4,654,1076,492.0,54.0,163.5,189.65956342879207,896.0,60.0,269.0,361.99861878189535,896,54,216.25,293.75063829717885,86289.4375,80,80,20,1,93108.71428571429,289355.0,36.0,106790.54444728213,651539.0,331841.0,115413.0,217179.66666666666,88825.57483567944,651494.0,289391.0,115110.0,217164.66666666666,74210.3489743101,0,0,0,0,1,0,0,0,0,0,0,1.0,216.25,65535,64239,246869.0,267.0,120736.66666666667,100754.44058479782,289319.0,114843.0,188653.66666666666,73717.24576756483,0.0,0.0,860.0,4.0,0.0,1320.042855344792,163.5,269.0,0,4,4,654,1076
192.168.44.128,104.18.15.176,53786,80,6,2023-01-01 18:08:05,650807.0,2658.2381566270797,12.292430782090543,6.1462153910452715,6.1462153910452715,4,4,654,1076,492.0,54.0,163.5,189.65956342879207,896.0,60.0,269.0,361.99861878189535,896,54,216.25,293.75063829717885,86289.4375,80,80,20,1,92972.42857142857,301117.0,18.0,108778.86521728006,650466.0,343446.0,109672.0,216822.0,96426.1315757646,650365.0,301135.0,109212.0,216788.33333333334,80055.49134749526,0,0,0,0,1,0,0,0,0,0,0,1.0,216.25,65535,64239,258788.00000000003,442.0,122808.0,105907.72611413518,301099.0,108770.0,188296.0,81968.00232204434,0.0,0.0,860.0,4.0,0.0,1322.3343814627171,163.5,269.0,0,4,4,654,1076
104.18.15.176,192.168.44.128,80,53842,6,2023-01-01 18:08:05,805477.0,2289.3266970999794,12.415003780368652,6.207501890184326,6.207501890184326,5,5,1136,708,896.0,60.0,227.2,334.4,492.0,54.0,141.6,175.2,896,54,184.4,270.35354630557373,73091.04000000001,100,100,20,5,89497.44444444444,298494.0,42.0,117332.5033134573,805477.0,298993.0,55453.0,201369.25,93550.04444246672,804894.0,310113.0,9152.0,201223.5,120839.17031016888,0,0,0,0,1,0,0,0,0,0,0,1.0,184.4,64240,65535,298068.0,73.0,161588.66666666666,122937.29701581842,298421.0,186241.0,249647.33333333334,46951.56582645094,860.0,4.0,0.0,0.0,1697.980587738211,0.0,227.2,141.6,0,5,5,1136,708
192.168.44.128,104.18.15.176,53780,80,6,2023-01-01 18:08:05,466.0,244635.1931330472,4291.845493562232,2145.922746781116,2145.922746781116,1,1,54,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,1,54,60
192.168.44.128,104.18.15.176,53776,80,6,2023-01-01 18:08:05,568.0,200704.22535211267,3521.1267605633802,1760.5633802816901,1760.5633802816901,1,1,54,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,1,54,60
192.168.44.128,104.18.15.176,53772,80,6,2023-01-01 18:08:05,373.0,305630.02680965146,5361.930294906166,2680.965147453083,2680.965147453083,1,1,54,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,1,54,60
192.168.44.128,104.18.15.176,53768,80,6,2023-01-01 18:08:05,475.0,240000.0,4210.526315789473,2105.2631578947367,2105.2631578947367,1,1,54,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,1,54,60
192.168.44.128,104.18.15.176,53752,80,6,2023-01-01 18:08:05,454.0,251101.3215859031,4405.286343612335,2202.6431718061676,2202.6431718061676,1,1,54,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,1,54,60
