src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.128,104.18.15.176,47988,80,6,2023-01-01 18:07:28,2482224.0,113.60779687892793,2.0143226396973035,1.2085935838183823,0.8057290558789215,3,2,162,120,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,56.4,2.939387691339814,8.64,60,40,20,0,620556.0,2149999.0,385.0,889996.9495638735,2481839.0,2149999.0,331840.0,1240919.5,909079.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,56.4,65535,64239,0.0,0.0,0.0,0.0,2108944.0,290785.0,1199864.5,909079.5,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,3,2,162,120
104.18.15.176,192.168.44.128,80,47978,6,2023-01-01 18:07:28,2480194.0,428.5955050290421,1.6127770650199138,0.8063885325099569,0.8063885325099569,2,2,955,108,895.0,60.0,477.5,417.5,54.0,54.0,54.0,0.0,895,54,265.75,363.30591448529987,131991.1875,40,40,20,2,826731.3333333334,2479641.0,34.0,1168783.6507601491,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,265.75,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.5,54.0,0,2,2,955,108
192.168.44.2,192.168.44.128,53,36492,17,2023-01-01 18:07:28,0.0,0,0,0,0,1,0,157,0,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,157,157,157.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,157.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0,1,0,157,0
192.168.44.128,104.18.15.176,48080,80,6,2023-01-01 18:07:28,2626992.0,646.747306424991,3.4259716055473333,1.9033175586374074,1.522654046909926,5,4,624,1075,388.0,54.0,124.8,131.82776642270778,895.0,60.0,268.75,361.56560608000314,895,54,188.77777777777777,269.9505213008807,72873.28395061726,100,80,20,1,328374.0,2360018.0,25.0,769006.2499628986,2626628.0,2360018.0,76832.0,656657.0,983476.6395868282,2539333.0,2360484.0,77221.0,846444.3333333334,1070634.0830219362,0,0,0,0,1,0,0,0,0,0,0,0.8,188.77777777777777,65535,64239,2359609.0,87602.0,849604.6666666666,1067749.6029857479,2359961.0,76807.0,656411.5,983582.7867651761,0.0,0.0,0.0,0.0,0.0,0.0,124.8,268.75,0,5,4,624,1075
192.168.44.128,192.168.44.2,57790,53,17,2023-01-01 18:07:28,44418.0,5245.621144581026,45.026790940609665,22.513395470304832,22.513395470304832,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
104.18.15.176,192.168.44.128,80,48038,6,2023-01-01 18:07:28,2445476.0,481.2968927112758,2.453510073294524,1.226755036647262,1.226755036647262,3,3,1015,162,895.0,60.0,338.3333333333333,393.62277486051147,54.0,54.0,54.0,0.0,895,54,196.16666666666666,312.5392864194125,97680.80555555556,60,60,20,3,489095.2,2024485.0,18.0,780560.9971520227,2445476.0,2068635.0,376841.0,1222738.0,845897.0,2445042.0,2024484.9999999998,420557.0,1222521.0,801963.9999999999,0,0,0,0,1,0,0,0,0,0,0,1.0,196.16666666666666,64240,65535,333089.0,18.0,166553.5,166535.5,1980751.0,376805.0,1178778.0,801973.0,0.0,0.0,0.0,0.0,0.0,0.0,338.3333333333333,54.0,0,3,3,1015,162
104.18.15.176,192.168.44.128,80,48010,6,2023-01-01 18:07:28,2449841.0,433.9057106155052,1.632759023952983,0.8163795119764915,0.8163795119764915,2,2,955,108,895.0,60.0,477.5,417.5,54.0,54.0,54.0,0.0,895,54,265.75,363.30591448529987,131991.1875,40,40,20,2,816613.6666666666,2449386.0,83.0,1154544.395062206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,265.75,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.5,54.0,0,2,2,955,108
104.18.15.176,192.168.44.128,80,48018,6,2023-01-01 18:07:28,2448500.0,480.70247090055136,2.4504798856442718,1.2252399428221359,1.2252399428221359,3,3,1015,162,895.0,60.0,338.3333333333333,393.62277486051147,54.0,54.0,54.0,0.0,895,54,196.16666666666666,312.5392864194125,97680.80555555556,60,60,20,3,489700.0,2407611.0,1.0,959080.4708127468,2448500.0,2448499.0,1.0,1224250.0,1224249.0,2447812.0,2407611.0,40201.0,1223906.0,1183705.0,0,0,0,0,1,0,0,0,0,0,0,1.0,196.16666666666666,64240,65535,0.0,0.0,0.0,0.0,2367410.0,40096.0,1203753.0,1163657.0,0.0,0.0,0.0,0.0,0.0,0.0,338.3333333333333,54.0,0,3,3,1015,162
192.168.44.128,104.18.15.176,47922,80,6,2023-01-01 18:07:28,2427096.0,69.2185228767218,1.2360450513700323,0.8240300342466882,0.4120150171233441,2,1,108,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,56.0,2.8284271247461903,8.0,40,20,20,0,1213548.0,2426678.0,418.0,1213130.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,56.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,2,1,108,60
104.18.15.176,192.168.44.128,80,48034,6,2023-01-01 18:07:28,2437833.0,436.45319429181575,1.6408014823000592,0.8204007411500296,0.8204007411500296,2,2,956,108,896.0,60.0,478.0,418.0,54.0,54.0,54.0,0.0,896,54,266.0,363.7389173569416,132306.0,40,40,20,2,812611.0,2437329.0,65.0,1148849.1254619411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,266.0,64240,65535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,54.0,0,2,2,956,108
192.168.44.128,104.18.15.176,48088,80,6,2023-01-01 18:07:28,2576909.0,659.3170344781286,3.492556392173724,1.9403091067631801,1.552247285410544,5,4,624,1075,388.0,54.0,124.8,131.82776642270778,895.0,60.0,268.75,361.56560608000314,895,54,188.77777777777777,269.9505213008807,72873.28395061726,100,80,20,1,322113.625,2303249.0,13.0,750080.300834007,2576589.0,2303249.0,64816.0,644147.25,958046.8760703661,2483187.0,2303670.0,65149.0,827729.0,1043841.3047013739,0,0,0,0,1,0,0,0,0,0,0,0.8,188.77777777777777,65535,64239,2302885.0,93665.0,836968.3333333334,1036594.0298989872,2303192.0,64803.0,643930.25,958134.7602911541,0.0,0.0,0.0,0.0,0.0,0.0,124.8,268.75,0,5,4,624,1075
104.18.15.176,192.168.44.128,80,48070,6,2023-01-01 18:07:28,2577070.0,674.7973473751198,3.880375775590108,1.940187887795054,1.940187887795054,5,5,1135,604,895.0,60.0,227.0,334.0,388.0,54.0,120.8,133.60000000000002,895,54,173.9,259.8501298825921,67522.09,100,100,20,5,286341.1111111111,2397681.0,19.0,747148.920709095,2577070.0,2397980.0,1554.0,644267.5,1013168.7946720675,2576770.0,2397681.0,34500.0,644192.5,1012701.5138367524,0,0,0,0,1,0,0,0,0,0,0,1.0,173.9,64240,65535,2397401.0,19.0,832276.0,1107454.0600100153,2397662.0,40277.0,846200.6666666666,1097325.7853741015,859.0,4.0,0.0,0.0,4796.471048076386,0.0,227.0,120.8,0,5,5,1135,604
192.168.44.128,192.168.44.2,49646,53,17,2023-01-01 18:07:28,44800.0,5200.892857142857,44.642857142857146,22.321428571428573,22.321428571428573,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
