src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.2,192.168.44.128,53,46197,17,2023-01-01 18:02:50,0.0,0,0,0,0,1,0,309,0,309.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,309,309,309.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,309.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0,1,0,309,0
192.168.44.128,140.82.112.3,46078,80,6,2023-01-01 18:02:50,3379924.0,206.21765459815074,2.662781766690612,1.4793232037170068,1.1834585629736054,5,4,360,337,124.0,54.0,72.0,27.129319932501073,157.0,60.0,84.25,42.00223208354527,157,54,77.44444444444444,35.07170784775136,1230.0246913580247,100,80,20,1,422490.5,2811994.0,67.0,909103.8073152043,3379656.0,2811994.0,90644.0,844914.0,1139377.093776244,3289347.0,2812341.0,98062.0,1096449.0,1218725.4794057056,0,0,0,0,1,0,0,0,0,0,0,0.8,77.44444444444444,65535,64239,2811714.0,55208.0,985810.6666666666,1291189.0630498524,2811927.0,90577.0,823313.5,1150993.9984288581,0.0,0.0,0.0,0.0,0.0,0.0,72.0,84.25,0,5,4,360,337
192.168.44.128,192.168.44.2,55038,53,17,2023-01-01 18:02:50,37280.0,4184.549356223176,53.648068669527895,26.824034334763947,26.824034334763947,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
192.168.44.128,140.82.113.4,57782,80,6,2023-01-01 18:02:51,3338887.0,208.75219796297387,2.695509012434383,1.4975050069079905,1.1980040055263925,5,4,360,337,124.0,54.0,72.0,27.129319932501073,157.0,60.0,84.25,42.00223208354527,157,54,77.44444444444444,35.07170784775136,1230.0246913580247,100,80,20,1,417360.875,2751031.0,24.0,888098.6630096959,3338594.0,2751031.0,112000.0,834648.5,1109653.5670560654,3226911.0,2751299.0,99686.0,1075637.0,1190226.7257636252,0,0,0,0,1,0,0,0,0,0,0,0.8,77.44444444444444,65535,64239,2750787.0,56916.0,973218.3333333334,1257131.659469374,2751007.0,99442.0,813129.5,1121372.2022099753,0.0,0.0,0.0,0.0,0.0,0.0,72.0,84.25,0,5,4,360,337
192.168.44.128,192.168.44.2,54401,53,17,2023-01-01 18:02:51,2066878.0,75.47615292242696,0.9676429861849611,0.48382149309248057,0.48382149309248057,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
192.168.44.128,140.82.112.3,46090,80,6,2023-01-01 18:02:53,1267518.0,549.8935715311341,7.100490880602879,3.9447171558904888,3.155773724712391,5,4,360,337,124.0,54.0,72.0,27.129319932501073,157.0,60.0,84.25,42.00223208354527,157,54,77.44444444444444,35.07170784775136,1230.0246913580247,100,80,20,1,158439.75,617857.0,37.0,203978.86595781805,1267141.0,617857.0,143936.0,316785.25,187761.44750503896,1093226.0,618250.0,100754.0,364408.6666666667,211380.78379602585,0,0,0,0,1,0,0,0,0,0,0,0.8,77.44444444444444,65535,64239,617501.0,57928.0,283228.0,241090.331105722,617820.0,100398.0,295175.75,197926.32705425395,0.0,0.0,0.0,0.0,0.0,0.0,72.0,84.25,0,5,4,360,337
192.168.44.128,192.168.44.2,49792,53,17,2023-01-01 18:02:53,110990.0,3414.722047031264,18.019641409135957,9.009820704567979,9.009820704567979,1,1,70,309,70.0,70.0,70.0,0.0,309.0,309.0,309.0,0.0,309,70,189.5,119.5,14280.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,189.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,309.0,0,1,1,70,309
192.168.44.128,140.82.112.3,46092,80,6,2023-01-01 18:02:53,1148335.0,706.2399038608071,9.57908624225509,5.22495613213914,4.35413011011595,6,5,414,397,124.0,54.0,69.0,25.658007197234422,157.0,60.0,79.4,38.8,157,54,73.72727272727273,32.71388615110467,1070.198347107438,120,100,20,1,114833.5,439256.0,1.0,153852.5340299925,1147871.0,439256.0,42027.0,229574.2,145029.9655097525,914282.0,439723.0,1.0,228570.5,182532.88897415172,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.72727272727273,65535,64239,438859.0,102560.0,258467.33333333334,138380.7941498948,439186.0,42015.0,220977.0,140247.58076059638,0.0,0.0,121.0,4.0,0.0,254.97356493080946,69.0,79.4,0,6,5,414,397
192.168.44.128,192.168.44.2,44494,53,17,2023-01-01 18:02:53,238960.0,652.8289253431536,8.369601606963508,4.184800803481754,4.184800803481754,1,1,70,86,70.0,70.0,70.0,0.0,86.0,86.0,86.0,0.0,86,70,78.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,78.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,86.0,0,1,1,70,86
192.168.44.128,140.82.114.3,40818,80,6,2023-01-01 18:02:53,1223096.0,663.0714187602608,8.993570414750764,4.9055838625913255,4.087986552159438,6,5,414,397,124.0,54.0,69.0,25.658007197234422,157.0,60.0,79.4,38.8,157,54,73.72727272727273,32.71388615110467,1070.198347107438,120,100,20,1,122309.6,659015.0,20.0,202632.2312892004,1222725.0,659015.0,45179.0,244545.0,228621.7907549497,1118594.0,659472.0,808.0,279648.5,257925.89564882778,0,0,0,0,1,0,0,0,0,0,0,0.8333333333333334,73.72727272727273,65535,64239,658593.0,88751.0,283937.0,264999.4803969749,658980.0,43603.0,235164.8,226580.85390906266,0.0,0.0,121.0,4.0,0.0,263.5465083354751,69.0,79.4,0,6,5,414,397
