src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.31.108,8.8.8.8,40779,53,17,2023-04-28 09:33:58,14294.0,17419.89646005317,139.91884706870016,69.95942353435008,69.95942353435008,1,1,94,155,94.0,94.0,94.0,0.0,155.0,155.0,155.0,0.0,155,94,124.5,30.5,930.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,124.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,155.0,0,1,1,94,155
8.8.8.8,172.20.31.108,53,43955,17,2023-04-28 09:33:58,0.0,0,0,0,0,1,0,179,0,179.0,179.0,179.0,0.0,0.0,0.0,0.0,0.0,179,179,179.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,179.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,0.0,0,1,0,179,0
172.20.31.108,151.101.1.229,44096,443,17,2023-04-28 09:33:58,1316944.0,15337.02268281719,22.02067817614113,4.556002381270578,17.46467579487055,6,23,3196,17002,1292.0,84.0,532.6666666666666,539.8884658478597,1322.0,63.0,739.2173913043479,527.2601005296968,1322,63,696.4827586206897,536.4625269356502,287792.04280618316,48,184,8,6,47033.71428571428,615334.0,6.0,127852.06656072063,142929.0,40580.0,15455.0,28585.8,8592.576386625842,1298817.0,615334.0,6.0,59037.13636363636,142434.53900533824,0,0,0,0,1,0,0,0,0,0,0,3.8333333333333335,696.4827586206897,0,0,306974.0,1533.0,78975.125,105903.88397674268,615296.0,9350.0,124713.5,190073.250143859,0.0,0.0,4839.0,6.333333333333333,0.0,12580.932828027653,532.6666666666666,739.2173913043479,0,6,23,3196,17002
104.17.24.14,172.20.31.108,443,55666,6,2023-04-28 09:33:58,39.0,3384615.3846153845,51282.05128205128,25641.02564102564,25641.02564102564,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,8,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
8.8.8.8,172.20.31.108,53,43923,17,2023-04-28 09:33:58,0.0,0,0,0,0,1,0,176,0,176.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,176,176,176.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,176.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0,1,0,176,0
172.20.31.108,8.8.8.8,43521,53,17,2023-04-28 09:33:58,79864.0,3017.629970950616,25.042572373034158,12.521286186517079,12.521286186517079,1,1,90,151,90.0,90.0,90.0,0.0,151.0,151.0,151.0,0.0,151,90,120.5,30.5,930.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.0,120.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,151.0,0,1,1,90,151
172.20.24.1,172.20.31.255,2542,8014,17,2023-04-28 09:34:00,0.0,0,0,0,0,1,0,86,0,86.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,86,86,86.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,86.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0,1,0,86,0
44.206.178.79,172.20.31.108,443,33004,6,2023-04-28 09:34:00,512524.0,659.4813120946532,5.853384426875619,3.9022562845837463,1.9511281422918731,2,1,200,138,134.0,66.0,100.0,34.0,138.0,138.0,138.0,0.0,138,66,112.66666666666667,33.038697848970315,1091.5555555555557,40,20,20,1,256262.0,510720.0,1804.0,254458.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,112.66666666666667,271,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,138.0,0,2,1,200,138
172.20.31.108,52.11.227.149,60524,443,6,2023-04-28 09:34:05,210037.0,1323.5763222670291,14.28319772230607,9.522131814870713,4.7610659074353565,2,1,174,104,108.0,66.0,87.0,21.0,104.0,104.0,104.0,0.0,108,66,92.66666666666667,18.926759422104517,358.2222222222222,40,20,20,1,105018.5,209988.0,49.0,104969.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,92.66666666666667,501,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,104.0,0,2,1,174,104
172.20.24.1,255.255.255.255,67,68,17,2023-04-28 09:34:05,22016509.0,91.06802536224068,0.2725227691638125,0.2725227691638125,0.0,6,0,2005,0,336.0,325.0,334.1666666666667,4.099457958749615,0.0,0.0,0.0,0.0,336,325,334.1666666666667,4.099457958749615,16.805555555555557,48,0,8,6,4403301.8,10546131.0,103781.0,3445964.4042256386,22016509.0,10546131.0,103781.0,4403301.8,3445964.4042256386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,334.1666666666667,0,0,0.0,0.0,0.0,0.0,10442350.0,1936974.0,5014821.333333333,3849338.211650182,0.0,0.0,0.0,0.0,0.0,0.0,334.1666666666667,0.0,0,6,0,2005,0
