src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.2,192.168.44.128,53,34028,17,2023-01-01 18:06:51,0.0,0,0,0,0,1,0,157,0,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,157,157,157.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,157.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0,1,0,157,0
192.168.44.128,104.18.15.176,40728,80,6,2023-01-01 18:06:51,413973.0,4101.716778630491,21.74054829662804,12.078082387015579,9.662465909612463,5,4,624,1074,388.0,54.0,124.8,131.82776642270778,894.0,60.0,268.5,361.1325933781109,894,54,188.66666666666666,269.6598680642792,72716.44444444445,100,80,20,1,51746.625,155522.0,50.0,56416.366951305674,413495.0,155522.0,68338.0,103373.75,32414.536078548153,326603.0,155769.0,68887.0,108867.66666666667,35805.42045867109,0,0,0,0,1,0,0,0,0,0,0,0.8,188.66666666666666,65535,64239,155325.0,87320.0,114840.33333333333,29237.25318075478,155472.0,68267.0,103214.75,32424.400544767206,0.0,0.0,0.0,0.0,0.0,0.0,124.8,268.5,0,5,4,624,1074
192.168.44.128,192.168.44.2,50434,53,17,2023-01-01 18:06:51,39562.0,5889.489914564481,50.55356149840756,25.27678074920378,25.27678074920378,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
104.18.15.176,192.168.44.128,80,40720,6,2023-01-01 18:06:51,230774.0,7531.177688994428,43.33243779628554,21.66621889814277,21.66621889814277,5,5,1134,604,894.0,60.0,226.8,333.6,388.0,54.0,120.8,133.60000000000002,894,54,173.8,259.57264879027605,67377.96,100,100,20,5,25641.555555555555,100689.0,18.0,34257.434311113364,230774.0,100689.0,123.00000000000001,57693.5,36358.78379085307,230341.0,101132.0,22076.0,57585.25,28783.468722297876,0,0,0,0,1,0,0,0,0,0,0,1.0,173.8,64240,65535,100584.0,48.0,53887.0,41353.17760462913,100264.0,45469.0,69046.33333333333,23013.09810134703,858.0,4.0,0.0,0.0,5081.523509449383,0.0,226.8,120.8,0,5,5,1134,604
192.168.44.128,104.18.15.176,40738,80,6,2023-01-01 18:06:51,370329.0,5092.768862281917,32.40361948429639,18.902111365839563,13.501508118456831,7,5,752,1134,388.0,54.0,107.42857142857143,114.87490978433534,894.0,60.0,226.8,333.6,894,54,157.16666666666666,239.8575387368279,57531.6388888889,140,100,20,1,33666.27272727273,102927.0,12.0,42360.7091838886,369876.0,103236.0,205.0,61646.0,39741.05930898169,370136.0,107485.0,68542.0,92534.0,15074.737294560062,0,0,0,0,1,0,0,0,0,0,0,0.7142857142857143,157.16666666666666,65535,64239,102900.0,12.0,71395.75,41486.4389672999,102645.0,15324.0,70724.2,30119.62600963033,0.0,0.0,0.0,0.0,0.0,0.0,107.42857142857143,226.8,0,7,5,752,1134
104.18.15.176,192.168.44.128,80,40724,6,2023-01-01 18:06:51,3743118.0,464.31878449998106,2.6715695310700864,1.3357847655350432,1.3357847655350432,5,5,1134,604,894.0,60.0,226.8,333.6,388.0,54.0,120.8,133.60000000000002,894,54,173.8,259.57264879027605,67377.96,100,100,20,5,415902.0,3039957.0,18.0,935072.8755661537,3743118.0,3086466.0,102265.0,935779.5,1245612.8913234842,3742672.0,3039957.0,102506.0,935668.0,1220513.0039817274,0,0,0,0,1,0,0,0,0,0,0,1.0,173.8,64240,65535,327341.0,42.0,152516.25,119497.43116773473,2993852.0,102042.0,912484.5,1205728.1127338577,0.0,0.0,0.0,0.0,0.0,0.0,226.8,120.8,0,5,5,1134,604
192.168.44.128,104.18.15.176,40694,80,6,2023-01-01 18:06:51,3743205.0,433.85280795468054,2.1372059505156678,1.0686029752578339,1.0686029752578339,4,4,550,1074,388.0,54.0,137.5,144.62624243200125,894.0,60.0,268.5,361.1325933781109,894,54,203.0,282.766688278517,79957.0,80,80,20,1,534743.5714285715,3227234.0,18.0,1105748.899869206,3743004.0,3227234.0,113088.0,1247668.0,1404748.454937989,3742643.0,3268082.0,112508.0,1247547.6666666667,1432361.0859673463,0,0,0,0,1,0,0,0,0,0,0,1.0,203.0,65535,64239,321388.0,562.0,144813.33333333334,132955.9550561346,3186587.0,111946.0,1220183.3333333333,1394200.2274829666,0.0,0.0,0.0,0.0,0.0,0.0,137.5,268.5,0,4,4,550,1074
192.168.44.128,104.18.15.176,40710,80,6,2023-01-01 18:06:51,168913.0,8939.513240543949,35.52124466441304,17.76062233220652,17.76062233220652,3,3,496,1014,388.0,54.0,165.33333333333334,157.44910994420457,894.0,60.0,338.0,393.1513703397204,894,54,251.66666666666666,311.660962514646,97132.55555555556,60,60,20,1,33782.6,117517.0,34.0,46162.680873623445,168577.0,118073.0,50504.0,84288.5,33784.5,168391.0,117517.0,50874.0,84195.5,33321.5,0,0,0,0,1,0,0,0,0,0,0,1.0,251.66666666666666,65535,64239,117483.0,522.0,59002.5,58480.5,116995.0,50470.0,83732.5,33262.5,0.0,0.0,0.0,0.0,0.0,0.0,165.33333333333334,338.0,0,3,3,496,1014
192.168.44.128,104.18.15.176,40696,80,6,2023-01-01 18:06:51,3713731.0,437.29607771806843,2.1541678705323566,1.0770839352661783,1.0770839352661783,4,4,550,1074,388.0,54.0,137.5,144.62624243200125,894.0,60.0,268.5,361.1325933781109,894,54,203.0,282.766688278517,79957.0,80,80,20,1,530533.0,3253943.0,11.0,1116630.9503586479,3713405.0,3253943.0,105990.0,1237801.6666666667,1429202.86455127,3713233.0,3295789.0,105481.0,1237744.3333333333,1457696.7200752776,0,0,0,0,1,0,0,0,0,0,0,1.0,203.0,65535,64239,270432.0,497.99999999999994,125466.66666666667,111103.52858882965,3212423.0,104983.0,1209782.3333333333,1418599.1055219073,0.0,0.0,0.0,0.0,0.0,0.0,137.5,268.5,0,4,4,550,1074
192.168.44.128,104.18.15.176,40680,80,6,2023-01-01 18:06:51,686.0,166180.7580174927,2915.451895043732,1457.725947521866,1457.725947521866,1,1,54,60,54.0,54.0,54.0,0.0,60.0,60.0,60.0,0.0,60,54,57.0,3.0,9.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,57.0,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,60.0,0,1,1,54,60
