src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.2,192.168.44.128,53,44517,17,2023-01-01 18:11:44,0.0,0,0,0,0,1,0,157,0,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,157,157,157.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,157.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0,1,0,157,0
192.168.44.128,104.18.15.176,58894,80,6,2023-01-01 18:11:44,2850797.0,618.072770526979,3.1570118812388253,1.7538954895771253,1.4031163916617002,5,4,686,1076,450.0,54.0,137.2,156.59169837510544,896.0,60.0,269.0,361.99861878189535,896,54,195.77777777777777,275.95884466821724,76153.28395061726,100,80,20,1,356349.625,2374480.0,19.0,768450.532824322,2850412.0,2374480.0,85971.0,712603.0,962919.9283260785,2764845.0,2374738.0,98535.0,921615.0,1030530.8213695827,0,0,0,0,1,0,0,0,0,0,0,0.8,195.77777777777777,65535,64239,2374241.0,85933.0,852884.6666666666,1075773.5748543413,2374461.0,85952.0,712446.5,963005.7955330539,0.0,0.0,0.0,0.0,0.0,0.0,137.2,269.0,0,5,4,686,1076
192.168.44.128,192.168.44.2,42997,53,17,2023-01-01 18:11:44,29541.0,7887.343014792999,67.70251514843775,33.85125757421888,33.85125757421888,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
192.168.44.128,104.18.14.176,51102,80,6,2023-01-01 18:11:44,2817294.0,625.4228348195112,3.194554774901022,1.7747526527227901,1.419802122178232,5,4,686,1076,450.0,54.0,137.2,156.59169837510544,896.0,60.0,269.0,361.99861878189535,896,54,195.77777777777777,275.95884466821724,76153.28395061726,100,80,20,1,352161.75,2341325.0,27.0,757497.8589390122,2816961.0,2341325.0,85038.0,704240.25,948526.3684622518,2732283.0,2341583.0,102002.0,910761.0,1014610.7778739589,0,0,0,0,1,0,0,0,0,0,0,0.8,195.77777777777777,65535,64239,2341094.0,84984.0,842681.0,1059560.6723282374,2341298.0,85011.0,704092.75,948602.3705479485,0.0,0.0,0.0,0.0,0.0,0.0,137.2,269.0,0,5,4,686,1076
192.168.44.128,192.168.44.2,34753,53,17,2023-01-01 18:11:44,35894.0,6491.335599264501,55.71961887780687,27.859809438903437,27.859809438903437,1,1,76,157,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,1,1,76,157
192.168.44.128,104.18.15.176,58908,80,6,2023-01-01 18:11:44,2776101.0,634.7031321987204,3.2419569749083337,1.8010872082824074,1.440869766625926,5,4,686,1076,450.0,54.0,137.2,156.59169837510544,896.0,60.0,269.0,361.99861878189535,896,54,195.77777777777777,275.95884466821724,76153.28395061726,100,80,20,1,347012.625,2297441.0,25.0,742641.5192921039,2775663.0,2297441.0,86867.0,693915.75,928635.5011928455,2689259.0,2297643.0,114288.0,896419.6666666666,993047.7104376988,0,0,0,0,1,0,0,0,0,0,0,0.8,195.77777777777777,65535,64239,2297264.0,86817.0,832769.6666666666,1035614.3361967438,2297416.0,86842.0,693784.75,928700.1192406984,0.0,0.0,0.0,0.0,0.0,0.0,137.2,269.0,0,5,4,686,1076
192.168.44.128,104.18.15.176,32794,80,6,2023-01-01 18:11:44,2381214.0,708.8821080339692,3.3596308437628872,1.6798154218814436,1.6798154218814436,4,4,612,1076,450.0,54.0,153.0,171.47302994931886,896.0,60.0,269.0,361.99861878189535,896,54,211.0,289.1141643019242,83587.0,80,80,20,1,340173.4285714286,2219283.0,23.0,768204.2904980897,2380778.0,2219283.0,42594.0,793592.6666666666,1008596.511489219,2380842.0,2261294.0,1042.0,793614.0,1038913.8188909928,0,0,0,0,1,0,0,0,0,0,0,1.0,211.0,65535,64239,117487.0,372.0,58929.5,58557.5,2177708.0,40556.0,778799.3333333334,989684.690453592,0.0,0.0,0.0,0.0,0.0,0.0,153.0,269.0,0,4,4,612,1076
192.168.44.128,104.18.15.176,32792,80,6,2023-01-01 18:11:44,2380360.0,708.7163286225613,3.360836176040599,1.6804180880202995,1.6804180880202995,4,4,612,1075,450.0,54.0,153.0,171.47302994931886,895.0,60.0,268.75,361.56560608000314,895,54,210.875,288.818038520796,83415.859375,80,80,20,1,340051.4285714286,1860816.0,15.0,632486.959841603,2380128.0,1860816.0,105635.0,793376.0,765198.7034494155,2380048.0,1909090.0,105308.0,793349.3333333334,796074.7099283807,0,0,0,0,1,0,0,0,0,0,0,1.0,210.875,65535,64239,317593.0,312.0,141066.0,131976.2324233673,1812774.0,104996.0,761130.0,751197.9518946166,0.0,0.0,0.0,0.0,0.0,0.0,153.0,268.75,0,4,4,612,1075
192.168.44.128,104.18.15.176,32788,80,6,2023-01-01 18:11:44,2380151.0,708.7785606879563,3.361131289569443,1.6805656447847215,1.6805656447847215,4,4,612,1075,450.0,54.0,153.0,171.47302994931886,895.0,60.0,268.75,361.56560608000314,895,54,210.875,288.818038520796,83415.859375,80,80,20,1,340021.5714285714,2234110.0,18.0,774045.064117967,2379932.0,2234110.0,43722.0,793310.6666666666,1019077.699661589,2379733.0,2275988.0,2081.0,793244.3333333334,1049246.0084118606,0,0,0,0,1,0,0,0,0,0,0,1.0,210.875,65535,64239,99601.0,418.0,50009.5,49591.5,2192451.0,39596.0,777764.3333333334,1000651.1061165236,0.0,0.0,0.0,0.0,0.0,0.0,153.0,268.75,0,4,4,612,1075
192.168.44.128,192.168.44.2,50056,53,17,2023-01-01 18:11:44,4222370.0,110.36455829309132,0.9473352643183804,0.4736676321591902,0.4736676321591902,2,2,152,314,76.0,76.0,76.0,0.0,157.0,157.0,157.0,0.0,157,76,116.5,40.5,1640.25,16,16,8,2,1407456.6666666667,4154695.0,31629.0,1942591.6919713782,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,116.5,0,0,0.0,0.0,0.0,0.0,4123066.0,31629.0,2077347.5,2045718.5,0.0,0.0,0.0,0.0,0.0,0.0,76.0,157.0,0,2,2,152,314
