src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.44.128,142.250.78.78,39386,443,6,2023-01-01 18:03:59,45133.0,11499.346376265703,177.25389404648485,88.62694702324242,88.62694702324242,4,4,279,240,93.0,54.0,69.75,16.618889854620253,60.0,60.0,60.0,0.0,93,54,64.875,12.72239659026553,161.859375,80,80,20,2,6447.571428571428,43832.0,17.0,15262.7811719241,45133.0,44333.0,126.0,15044.333333333334,20711.423133677275,44606.0,43832.0,266.0,14868.666666666666,20480.40769993497,0,0,0,0,1,0,0,0,0,0,0,1.0,64.875,63714,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,60.0,0,4,4,279,240
192.168.44.128,140.82.113.21,50944,443,6,2023-01-01 18:04:26,92196.0,5629.311466874919,86.77166037572128,43.38583018786064,43.38583018786064,4,4,279,240,93.0,54.0,69.75,16.618889854620253,60.0,60.0,60.0,0.0,93,54,64.875,12.72239659026553,161.859375,80,80,20,2,13170.857142857143,87998.0,23.0,30557.992961527016,92196.0,88466.0,206.0,30732.0,40846.56940307227,91053.0,87998.0,141.0,30351.0,40778.30173838369,0,0,0,0,1,0,0,0,0,0,0,1.0,64.875,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,60.0,0,4,4,279,240
192.168.44.128,140.82.114.3,60898,443,6,2023-01-01 18:04:26,91889.0,5648.118926095615,87.0615634080249,43.53078170401245,43.53078170401245,4,4,279,240,93.0,54.0,69.75,16.618889854620253,60.0,60.0,60.0,0.0,93,54,64.875,12.72239659026553,161.859375,80,80,20,2,13127.0,89343.0,72.0,31116.462441240696,91889.0,89984.0,189.0,30629.666666666668,41974.48110724208,91053.0,89343.0,317.0,30351.0,41715.95611593562,0,0,0,0,1,0,0,0,0,0,0,1.0,64.875,65535,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,60.0,0,4,4,279,240
192.168.44.128,185.199.108.154,46282,443,6,2023-01-01 18:04:27,38856.0,13820.259419394688,205.88840848260242,102.94420424130121,102.94420424130121,4,4,279,258,93.0,54.0,69.75,16.618889854620253,78.0,60.0,64.5,7.794228634059948,93,54,67.125,13.242332687257182,175.359375,80,80,20,2,5550.857142857143,35031.0,16.0,12058.612979094729,38856.0,35836.0,136.0,12952.0,16220.274720238249,38350.0,35031.0,598.0,12783.333333333334,15755.333199339904,0,0,0,0,1,0,0,0,0,0,0,1.0,67.125,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,64.5,0,4,4,279,258
192.168.44.128,140.82.112.6,58138,443,6,2023-01-01 18:04:27,95301.0,5445.902981080996,83.94455462167238,41.97227731083619,41.97227731083619,4,4,279,240,93.0,54.0,69.75,16.618889854620253,60.0,60.0,60.0,0.0,93,54,64.875,12.72239659026553,161.859375,80,80,20,2,13614.42857142857,91086.0,18.0,31643.05813673669,95301.0,91909.0,60.0,31767.0,42547.789750663505,95002.0,91086.0,597.0,31667.333333333332,42030.03515212531,0,0,0,0,1,0,0,0,0,0,0,1.0,64.875,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,60.0,0,4,4,279,240
192.168.44.128,185.199.108.133,42342,443,6,2023-01-01 18:04:27,40128.0,13382.177033492824,199.36204146730464,99.68102073365232,99.68102073365232,4,4,279,258,93.0,54.0,69.75,16.618889854620253,78.0,60.0,64.5,7.794228634059948,93,54,67.125,13.242332687257182,175.359375,80,80,20,2,5732.571428571428,38638.0,13.0,13434.458092714345,40128.0,39130.0,141.0,13376.0,18213.173821897894,39783.0,38638.0,322.0,13261.0,17945.414400341942,0,0,0,0,1,0,0,0,0,0,0,1.0,67.125,62780,64239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.75,64.5,0,4,4,279,258
